CaneID,Treatment,30-Aug,4-Sep,9-Sep,12-Sep,16-Sep,19-Sep,23-Sep,26-Sep,30-Sep,3-Oct,7-Oct,x,Max,30/08/2019a,4/09/2019a,9/09/2019a,12/09/2019a,16/09/2019a,19/09/2019a,23/09/2019a,26/09/2019a,30/09/2019a,3/10/2019a,7/10/2019a,30/08/2019b,4/09/2019b,9/09/2019b,12/09/2019b,16/09/2019b,19/09/2019b,23/09/2019b,26/09/2019b,30/09/2019b,3/10/2019b,7/10/2019b,,,,,,,,,,,,,,,,,,,,,,,,,
1077,Budup 1% + AB 2%                        E,,,,2,5,9,11,15,x,,,,15,,,,0.133333333,0.333333333,0.6,0.733333333,1,1,1,1,0,0,0,0.133333333,0.333333333,0.6,0.733333333,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1078,Untreated control,,,1,1,1,2,11,14,19,21,x,,21,,,0.047619048,0.047619048,0.047619048,0.095238095,0.523809524,0.666666667,0.904761905,1,1,0,0,0.047619048,0.047619048,0.047619048,0.095238095,0.523809524,0.666666667,0.904761905,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1079,6% HiCane + 0.2% Driftstop E         ,,1,5,13,17,21,25,25,x,,,,25,,0.04,0.2,0.52,0.68,0.84,1,1,1,1,1,0,0.04,0.2,0.52,0.68,0.84,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1080,Budup 2% + AB 2%                       VL,,,3,0,0,0,2,4,6,15,x,,15,,,0.2,0,0,0,0.133333333,0.266666667,0.4,1,1,0,0,0.2,0,0,0,0.133333333,0.266666667,0.4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Budup 2% + AB 2%                        M,,,,1,1,1,7,11,12,24,27,x,27,,,,0.037037037,0.037037037,0.037037037,0.259259259,0.407407407,0.444444444,0.888888889,1,0,0,0,0.037037037,0.037037037,0.037037037,0.259259259,0.407407407,0.444444444,0.888888889,1,,,,,,,,,,,,,,,,,,,,,,,,,
1082,Budup 6% + AB 2%                         L,,,,,0,1,3,9,19,26,34,x,34,,,,,0,0.029411765,0.088235294,0.264705882,0.558823529,0.764705882,1,0,0,0,0,0,0.029411765,0.088235294,0.264705882,0.558823529,0.764705882,1,,,,,,,,,,,,,,,,,,,,,,,,,
1083,Budup 4% + AB 2%                        M,,1,1,1,2,3,7,9,12,19,x,,19,,0.052631579,0.052631579,0.052631579,0.105263158,0.157894737,0.368421053,0.473684211,0.631578947,1,1,0,0.052631579,0.052631579,0.052631579,0.105263158,0.157894737,0.368421053,0.473684211,0.631578947,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1084,Budup 4% + AB 2%                         L,,,,1,1,2,7,9,11,14,x,,14,,,,0.071428571,0.071428571,0.142857143,0.5,0.642857143,0.785714286,1,1,0,0,0,0.071428571,0.071428571,0.142857143,0.5,0.642857143,0.785714286,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1085,Budup 1% + AB 2%                       VL,,,,,0,2,3,6,9,10,x,,10,,,,,0,0.2,0.3,0.6,0.9,1,1,0,0,0,0,0,0.2,0.3,0.6,0.9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1086,Budup 4% + AB 2%                        E,,,,,0,0,2,4,7,9,12,,12,,,,,0,0,0.166666667,0.333333333,0.583333333,0.75,1,0,0,0,0,0,0,0.166666667,0.333333333,0.583333333,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,
1087,Budup 6% + AB 2%                        M,,,,,0,0,0,5,19,26,28,,28,,,,,0,0,0,0.178571429,0.678571429,0.928571429,1,0,0,0,0,0,0,0,0.178571429,0.678571429,0.928571429,1,,,,,,,,,,,,,,,,,,,,,,,,,
1088,Untreated control,,,2,0,0,0,1,2,4,8,12,x,12,,,0.166666667,0,0,0,0.083333333,0.166666667,0.333333333,0.666666667,1,0,0,0.166666667,0,0,0,0.083333333,0.166666667,0.333333333,0.666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,
1089,6% HiCane                                        L,,,,1,2,8,9,12,14,x,,,14,,,,0.071428571,0.142857143,0.571428571,0.642857143,0.857142857,1,1,1,0,0,0,0.071428571,0.142857143,0.571428571,0.642857143,0.857142857,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1090,Budup 1% + AB 2%                        M,,,,,1,1,3,7,9,11,x,,11,,,,,0.090909091,0.090909091,0.272727273,0.636363636,0.818181818,1,1,0,0,0,0,0.090909091,0.090909091,0.272727273,0.636363636,0.818181818,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1091,Budup 6% + AB 2%                       VL,,,,,0,0,0,0,6,10,10,x,10,,,,,0,0,0,0,0.6,1,1,0,0,0,0,0,0,0,0,0.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1092,6% HiCane                                      VL,,,,,0,1,3,4,11,15,x,,15,,,,,0,0.066666667,0.2,0.266666667,0.733333333,1,1,0,0,0,0,0,0.066666667,0.2,0.266666667,0.733333333,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1093,Budup 2% + AB 2%                         L,,,,,0,1,4,10,11,x,,,11,,,,,0,0.090909091,0.363636364,0.909090909,1,1,1,0,0,0,0,0,0.090909091,0.363636364,0.909090909,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1094,Budup 2% + AB 2%                        E,,,1,2,3,3,4,9,11,14,16,x,16,,,0.0625,0.125,0.1875,0.1875,0.25,0.5625,0.6875,0.875,1,0,0,0.0625,0.125,0.1875,0.1875,0.25,0.5625,0.6875,0.875,1,,,,,,,,,,,,,,,,,,,,,,,,,
1095,2% AB                                                M,,,,,0,0,1,2,7,16,22,,22,,,,,0,0,0.045454545,0.090909091,0.318181818,0.727272727,1,0,0,0,0,0,0,0.045454545,0.090909091,0.318181818,0.727272727,1,,,,,,,,,,,,,,,,,,,,,,,,,
1096,Budup 4% + AB 2%                       VL,,,,,0,1,1,1,2,10,15,x,15,,,,,0,0.066666667,0.066666667,0.066666667,0.133333333,0.666666667,1,0,0,0,0,0,0.066666667,0.066666667,0.066666667,0.133333333,0.666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,
1097,Budup 6% + AB 2%                        M,,1,2,2,2,3,3,12,19,21,x,,21,,0.047619048,0.095238095,0.095238095,0.095238095,0.142857143,0.142857143,0.571428571,0.904761905,1,1,0,0.047619048,0.095238095,0.095238095,0.095238095,0.142857143,0.142857143,0.571428571,0.904761905,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1098,Untreated control,,,,,2,3,8,14,17,17,22,x,22,,,,,0.090909091,0.136363636,0.363636364,0.636363636,0.772727273,0.772727273,1,0,0,0,0,0.090909091,0.136363636,0.363636364,0.636363636,0.772727273,0.772727273,1,,,,,,,,,,,,,,,,,,,,,,,,,
1099,Budup 6% + AB 2%                       VL,,,,,0,0,1,4,8,17,21,,21,,,,,0,0,0.047619048,0.19047619,0.380952381,0.80952381,1,0,0,0,0,0,0,0.047619048,0.19047619,0.380952381,0.80952381,1,,,,,,,,,,,,,,,,,,,,,,,,,
1100,Budup Lonza 4% + AB 2%           M,,,,1,1,1,2,5,18,19,20,x,20,,,,0.05,0.05,0.05,0.1,0.25,0.9,0.95,1,0,0,0,0.05,0.05,0.05,0.1,0.25,0.9,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,
1101,Untreated control,,,2,2,3,4,6,11,13,13,x,,13,,,0.153846154,0.153846154,0.230769231,0.307692308,0.461538462,0.846153846,1,1,1,0,0,0.153846154,0.153846154,0.230769231,0.307692308,0.461538462,0.846153846,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1102,Budup 1% + AB 2%                       VL,,,,,0,0,2,2,3,12,15,,15,,,,,0,0,0.133333333,0.133333333,0.2,0.8,1,0,0,0,0,0,0,0.133333333,0.133333333,0.2,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,
1103,6% HiCane                                        L,,,,,1,2,12,19,21,24,x,,24,,,,,0.041666667,0.083333333,0.5,0.791666667,0.875,1,1,0,0,0,0,0.041666667,0.083333333,0.5,0.791666667,0.875,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1104,Budup 2% + AB 2%                        E,,,2,3,9,12,23,29,30,32,x,,32,,,0.0625,0.09375,0.28125,0.375,0.71875,0.90625,0.9375,1,1,0,0,0.0625,0.09375,0.28125,0.375,0.71875,0.90625,0.9375,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1105,Budup 4% + AB 2%                       VL,,,,,0,0,1,5,20,24,28,x,28,,,,,0,0,0.035714286,0.178571429,0.714285714,0.857142857,1,0,0,0,0,0,0,0.035714286,0.178571429,0.714285714,0.857142857,1,,,,,,,,,,,,,,,,,,,,,,,,,
1106,Budup 2% + AB 2%                         L,,,2,2,3,5,9,21,24,29,x,,29,,,0.068965517,0.068965517,0.103448276,0.172413793,0.310344828,0.724137931,0.827586207,1,1,0,0,0.068965517,0.068965517,0.103448276,0.172413793,0.310344828,0.724137931,0.827586207,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1107,Budup 6% + AB 2%                         L,,,,,1,2,5,11,16,19,23,,23,,,,,0.043478261,0.086956522,0.217391304,0.47826087,0.695652174,0.826086957,1,0,0,0,0,0.043478261,0.086956522,0.217391304,0.47826087,0.695652174,0.826086957,1,,,,,,,,,,,,,,,,,,,,,,,,,
1108,Budup 1% + AB 2%                        E,,,1,1,1,2,9,18,21,21,x,,21,,,0.047619048,0.047619048,0.047619048,0.095238095,0.428571429,0.857142857,1,1,1,0,0,0.047619048,0.047619048,0.047619048,0.095238095,0.428571429,0.857142857,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1109,Budup 2% + AB 2%                       VL,,,,,0,0,0,1,3,13,25,,25,,,,,0,0,0,0.04,0.12,0.52,1,0,0,0,0,0,0,0,0.04,0.12,0.52,1,,,,,,,,,,,,,,,,,,,,,,,,,
1110,Budup 1% + AB 2%                        M,,,,,1,1,4,11,21,22,x,,22,,,,,0.045454545,0.045454545,0.181818182,0.5,0.954545455,1,1,0,0,0,0,0.045454545,0.045454545,0.181818182,0.5,0.954545455,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1111,Budup 4% + AB 2%                         L,,,1,2,3,6,10,11,15,17,x,,17,,,0.058823529,0.117647059,0.176470588,0.352941176,0.588235294,0.647058824,0.882352941,1,1,0,0,0.058823529,0.117647059,0.176470588,0.352941176,0.588235294,0.647058824,0.882352941,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1112,Budup 4% + AB 2%                        M,,,,,4,6,12,19,27,30,x,,30,,,,,0.133333333,0.2,0.4,0.633333333,0.9,1,1,0,0,0,0,0.133333333,0.2,0.4,0.633333333,0.9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1113,Budup 6% + AB 2%                        E,,1,2,3,8,9,13,14,18,x,,,18,,0.055555556,0.111111111,0.166666667,0.444444444,0.5,0.722222222,0.777777778,1,1,1,0,0.055555556,0.111111111,0.166666667,0.444444444,0.5,0.722222222,0.777777778,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1114,2% AB                                                M,,,,,1,1,3,5,15,24,x,,24,,,,,0.041666667,0.041666667,0.125,0.208333333,0.625,1,1,0,0,0,0,0.041666667,0.041666667,0.125,0.208333333,0.625,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1115,Budup 2% + AB 2%                        M,,,,,0,1,2,11,14,21,24,x,24,,,,,0,0.041666667,0.083333333,0.458333333,0.583333333,0.875,1,0,0,0,0,0,0.041666667,0.083333333,0.458333333,0.583333333,0.875,1,,,,,,,,,,,,,,,,,,,,,,,,,
1116,6% HiCane + 0.2% Driftstop E         ,,,3,6,7,10,12,14,x,,,,14,,,0.214285714,0.428571429,0.5,0.714285714,0.857142857,1,1,1,1,0,0,0.214285714,0.428571429,0.5,0.714285714,0.857142857,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1117,Budup 1% + AB 2%                         L,,,1,1,1,1,1,2,5,13,15,x,15,,,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.133333333,0.333333333,0.866666667,1,0,0,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.133333333,0.333333333,0.866666667,1,,,,,,,,,,,,,,,,,,,,,,,,,
1118,Budup 4% + AB 2%                        E,,,,,0,0,2,13,19,21,25,x,25,,,,,0,0,0.08,0.52,0.76,0.84,1,0,0,0,0,0,0,0.08,0.52,0.76,0.84,1,,,,,,,,,,,,,,,,,,,,,,,,,
1119,6% HiCane                                      VL,,,,,0,1,1,5,6,8,x,,8,,,,,0,0.125,0.125,0.625,0.75,1,1,0,0,0,0,0,0.125,0.125,0.625,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1120,6% HiCane                                       M,,,,,2,3,13,16,19,21,x,,21,,,,,0.095238095,0.142857143,0.619047619,0.761904762,0.904761905,1,1,0,0,0,0,0.095238095,0.142857143,0.619047619,0.761904762,0.904761905,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1121,6% HiCane                                       M,,,,,5,13,17,20,24,x,,,24,,,,,0.208333333,0.541666667,0.708333333,0.833333333,1,1,1,0,0,0,0,0.208333333,0.541666667,0.708333333,0.833333333,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1122,Budup 1% + AB 2%                       VL,,,,,0,0,2,7,13,15,21,x,21,,,,,0,0,0.095238095,0.333333333,0.619047619,0.714285714,1,0,0,0,0,0,0,0.095238095,0.333333333,0.619047619,0.714285714,1,,,,,,,,,,,,,,,,,,,,,,,,,
1123,Budup 4% + AB 2%                        M,,,,,0,0,1,6,23,25,x,,25,,,,,0,0,0.04,0.24,0.92,1,1,0,0,0,0,0,0,0.04,0.24,0.92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1124,Budup 2% + AB 2%                       VL,,,,,0,0,1,5,11,16,21,x,21,,,,,0,0,0.047619048,0.238095238,0.523809524,0.761904762,1,0,0,0,0,0,0,0.047619048,0.238095238,0.523809524,0.761904762,1,,,,,,,,,,,,,,,,,,,,,,,,,
1125,2% AB                                                M,,,,,1,1,9,15,16,17,17,x,17,,,,,0.058823529,0.058823529,0.529411765,0.882352941,0.941176471,1,1,0,0,0,0,0.058823529,0.058823529,0.529411765,0.882352941,0.941176471,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1126,Budup 4% + AB 2%                        E,,,1,1,3,8,15,17,25,25,x,,25,,,0.04,0.04,0.12,0.32,0.6,0.68,1,1,1,0,0,0.04,0.04,0.12,0.32,0.6,0.68,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1127,Budup 6% + AB 2%                        M,,,,,0,1,2,5,21,23,x,,23,,,,,0,0.043478261,0.086956522,0.217391304,0.913043478,1,1,0,0,0,0,0,0.043478261,0.086956522,0.217391304,0.913043478,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1128,6% HiCane                                      VL,,,,,0,1,8,9,15,16,x,,16,,,,,0,0.0625,0.5,0.5625,0.9375,1,1,0,0,0,0,0,0.0625,0.5,0.5625,0.9375,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1129,Untreated control,,,1,2,3,3,4,9,11,11,x,,11,,,0.090909091,0.181818182,0.272727273,0.272727273,0.363636364,0.818181818,1,1,1,0,0,0.090909091,0.181818182,0.272727273,0.272727273,0.363636364,0.818181818,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1130,Budup 4% + AB 2%                       VL,,,,,0,1,5,6,21,22,24,x,24,,,,,0,0.041666667,0.208333333,0.25,0.875,0.916666667,1,0,0,0,0,0,0.041666667,0.208333333,0.25,0.875,0.916666667,1,,,,,,,,,,,,,,,,,,,,,,,,,
1131,Budup 6% + AB 2%                         L,,,,,1,3,12,16,18,19,22,x,22,,,,,0.045454545,0.136363636,0.545454545,0.727272727,0.818181818,0.863636364,1,0,0,0,0,0.045454545,0.136363636,0.545454545,0.727272727,0.818181818,0.863636364,1,,,,,,,,,,,,,,,,,,,,,,,,,
1132,Untreated control,,,,,2,7,10,15,18,20,x,,20,,,,,0.1,0.35,0.5,0.75,0.9,1,1,0,0,0,0,0.1,0.35,0.5,0.75,0.9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1133,Budup 2% + AB 2%                         L,,,,,0,0,3,11,17,21,x,,21,,,,,0,0,0.142857143,0.523809524,0.80952381,1,1,0,0,0,0,0,0,0.142857143,0.523809524,0.80952381,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1134,6% HiCane + 0.2% Driftstop E         ,,,1,3,4,10,12,12,x,,,,12,,,0.083333333,0.25,0.333333333,0.833333333,1,1,1,1,1,0,0,0.083333333,0.25,0.333333333,0.833333333,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1135,6% HiCane                                        L,,,,1,6,9,15,16,x,,,,16,,,,0.0625,0.375,0.5625,0.9375,1,1,1,1,0,0,0,0.0625,0.375,0.5625,0.9375,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1136,Budup 1% + AB 2%                        E,,,,,0,0,1,8,19,22,26,,26,,,,,0,0,0.038461538,0.307692308,0.730769231,0.846153846,1,0,0,0,0,0,0,0.038461538,0.307692308,0.730769231,0.846153846,1,,,,,,,,,,,,,,,,,,,,,,,,,
1137,Budup 1% + AB 2%                        M,,,,,1,1,3,11,14,17,21,x,21,,,,,0.047619048,0.047619048,0.142857143,0.523809524,0.666666667,0.80952381,1,0,0,0,0,0.047619048,0.047619048,0.142857143,0.523809524,0.666666667,0.80952381,1,,,,,,,,,,,,,,,,,,,,,,,,,
1138,Budup 2% + AB 2%                        E,,,,1,1,1,6,11,19,25,x,,25,,,,0.04,0.04,0.04,0.24,0.44,0.76,1,1,0,0,0,0.04,0.04,0.04,0.24,0.44,0.76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1139,Budup 4% + AB 2%                         L,,,,,0,1,2,10,19,22,27,x,27,,,,,0,0.037037037,0.074074074,0.37037037,0.703703704,0.814814815,1,0,0,0,0,0,0.037037037,0.074074074,0.37037037,0.703703704,0.814814815,1,,,,,,,,,,,,,,,,,,,,,,,,,
1140,Budup 6% + AB 2%                        E,,,,3,4,5,8,17,23,24,25,x,25,,,,0.12,0.16,0.2,0.32,0.68,0.92,0.96,1,0,0,0,0.12,0.16,0.2,0.32,0.68,0.92,0.96,1,,,,,,,,,,,,,,,,,,,,,,,,,
1141,Budup 2% + AB 2%                        M,,,1,1,1,2,3,8,11,15,17,x,17,,,0.058823529,0.058823529,0.058823529,0.117647059,0.176470588,0.470588235,0.647058824,0.882352941,1,0,0,0.058823529,0.058823529,0.058823529,0.117647059,0.176470588,0.470588235,0.647058824,0.882352941,1,,,,,,,,,,,,,,,,,,,,,,,,,
1142,Budup 6% + AB 2%                       VL,,,,,0,0,0,3,7,15,17,,17,,,,,0,0,0,0.176470588,0.411764706,0.882352941,1,0,0,0,0,0,0,0,0.176470588,0.411764706,0.882352941,1,,,,,,,,,,,,,,,,,,,,,,,,,
1143,Budup 1% + AB 2%                         L,,,,,0,0,0,4,16,18,x,,18,,,,,0,0,0,0.222222222,0.888888889,1,1,0,0,0,0,0,0,0,0.222222222,0.888888889,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1144,Budup Lonza 4% + AB 2%           M,,,1,1,1,3,4,7,9,10,x,,10,,,0.1,0.1,0.1,0.3,0.4,0.7,0.9,1,1,0,0,0.1,0.1,0.1,0.3,0.4,0.7,0.9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1145,Budup 6% + AB 2%                       VL,,,,,0,0,1,5,11,16,x,,16,,,,,0,0,0.0625,0.3125,0.6875,1,1,0,0,0,0,0,0,0.0625,0.3125,0.6875,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1146,Budup 2% + AB 2%                        E,,,1,1,5,7,7,7,8,13,17,,17,,,0.058823529,0.058823529,0.294117647,0.411764706,0.411764706,0.411764706,0.470588235,0.764705882,1,0,0,0.058823529,0.058823529,0.294117647,0.411764706,0.411764706,0.411764706,0.470588235,0.764705882,1,,,,,,,,,,,,,,,,,,,,,,,,,
1147,Budup 6% + AB 2%                        M,,,,,0,0,4,10,19,18,x,,19,,,,,0,0,0.210526316,0.526315789,1,0.947368421,1,0,0,0,0,0,0,0.210526316,0.526315789,1,0.947368421,1,,,,,,,,,,,,,,,,,,,,,,,,,
1148,Budup 1% + AB 2%                        E,,,,2,7,12,16,16,18,19,x,,19,,,,0.105263158,0.368421053,0.631578947,0.842105263,0.842105263,0.947368421,1,1,0,0,0,0.105263158,0.368421053,0.631578947,0.842105263,0.842105263,0.947368421,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1149,Budup 2% + AB 2%                       VL,,,,,1,2,5,6,8,13,x,,13,,,,,0.076923077,0.153846154,0.384615385,0.461538462,0.615384615,1,1,0,0,0,0,0.076923077,0.153846154,0.384615385,0.461538462,0.615384615,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1150,Budup 4% + AB 2%                       VL,,,,,0,0,0,0,2,9,16,,16,,,,,0,0,0,0,0.125,0.5625,1,0,0,0,0,0,0,0,0,0.125,0.5625,1,,,,,,,,,,,,,,,,,,,,,,,,,
1151,Budup 1% + AB 2%                        M,,,,,0,0,2,9,14,20,x,,20,,,,,0,0,0.1,0.45,0.7,1,1,0,0,0,0,0,0,0.1,0.45,0.7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1152,Untreated control,,,,,1,1,5,12,19,22,x,,22,,,,,0.045454545,0.045454545,0.227272727,0.545454545,0.863636364,1,1,0,0,0,0,0.045454545,0.045454545,0.227272727,0.545454545,0.863636364,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1153,6% HiCane + 0.2% Driftstop E         ,,,3,10,18,25,34,34,37,x,,,37,,,0.081081081,0.27027027,0.486486486,0.675675676,0.918918919,0.918918919,1,1,1,0,0,0.081081081,0.27027027,0.486486486,0.675675676,0.918918919,0.918918919,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1154,Budup 1% + AB 2%                         L,,,,1,1,1,5,10,13,20,x,,20,,,,0.05,0.05,0.05,0.25,0.5,0.65,1,1,0,0,0,0.05,0.05,0.05,0.25,0.5,0.65,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1155,Budup 4% + AB 2%                         L,,,1,1,1,1,1,6,19,27,35,x,35,,,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.171428571,0.542857143,0.771428571,1,0,0,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.171428571,0.542857143,0.771428571,1,,,,,,,,,,,,,,,,,,,,,,,,,
1156,Budup 6% + AB 2%                        E,,,1,2,4,5,10,14,17,18,x,,18,,,0.055555556,0.111111111,0.222222222,0.277777778,0.555555556,0.777777778,0.944444444,1,1,0,0,0.055555556,0.111111111,0.222222222,0.277777778,0.555555556,0.777777778,0.944444444,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1157,6% HiCane                                        L,,,,,0,2,22,26,x,,,,26,,,,,0,0.076923077,0.846153846,1,1,1,1,0,0,0,0,0,0.076923077,0.846153846,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1158,6% HiCane                                       M,,,,,3,5,10,12,x,,,,12,,,,,0.25,0.416666667,0.833333333,1,1,1,1,0,0,0,0,0.25,0.416666667,0.833333333,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1159,Budup 2% + AB 2%                        M,,,,,0,1,2,5,11,21,x,,21,,,,,0,0.047619048,0.095238095,0.238095238,0.523809524,1,1,0,0,0,0,0,0.047619048,0.095238095,0.238095238,0.523809524,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1160,Budup Lonza 4% + AB 2%           M,,,,,0,1,3,4,12,16,21,x,21,,,,,0,0.047619048,0.142857143,0.19047619,0.571428571,0.761904762,1,0,0,0,0,0,0.047619048,0.142857143,0.19047619,0.571428571,0.761904762,1,,,,,,,,,,,,,,,,,,,,,,,,,
1161,Budup 6% + AB 2%                         L,,,1,1,1,3,13,13,15,18,x,,18,,,0.055555556,0.055555556,0.055555556,0.166666667,0.722222222,0.722222222,0.833333333,1,1,0,0,0.055555556,0.055555556,0.055555556,0.166666667,0.722222222,0.722222222,0.833333333,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1162,2% AB                                                M,,,,,1,1,1,8,10,12,x,,12,,,,,0.083333333,0.083333333,0.083333333,0.666666667,0.833333333,1,1,0,0,0,0,0.083333333,0.083333333,0.083333333,0.666666667,0.833333333,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1163,Budup 4% + AB 2%                        E,,,,,1,1,7,10,12,16,x,,16,,,,,0.0625,0.0625,0.4375,0.625,0.75,1,1,0,0,0,0,0.0625,0.0625,0.4375,0.625,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1164,6% HiCane                                      VL,,,,,0,0,1,2,14,18,20,x,20,,,,,0,0,0.05,0.1,0.7,0.9,1,0,0,0,0,0,0,0.05,0.1,0.7,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,
1165,Budup 1% + AB 2%                       VL,,,,,0,0,1,4,11,16,22,,22,,,,,0,0,0.045454545,0.181818182,0.5,0.727272727,1,0,0,0,0,0,0,0.045454545,0.181818182,0.5,0.727272727,1,,,,,,,,,,,,,,,,,,,,,,,,,
1166,Budup 4% + AB 2%                        M,,,,,1,1,3,5,15,20,x,,20,,,,,0.05,0.05,0.15,0.25,0.75,1,1,0,0,0,0,0.05,0.05,0.15,0.25,0.75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1167,Untreated control,,1,1,1,2,3,10,11,11,x,,,11,,0.090909091,0.090909091,0.090909091,0.181818182,0.272727273,0.909090909,1,1,1,1,0,0.090909091,0.090909091,0.090909091,0.181818182,0.272727273,0.909090909,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1168,Budup 2% + AB 2%                         L,,,1,1,2,3,6,8,13,x,,,13,,,0.076923077,0.076923077,0.153846154,0.230769231,0.461538462,0.615384615,1,1,1,0,0,0.076923077,0.076923077,0.153846154,0.230769231,0.461538462,0.615384615,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1169,Budup 1% + AB 2%                        M,,,,,0,0,0,1,12,23,26,,26,,,,,0,0,0,0.038461538,0.461538462,0.884615385,1,0,0,0,0,0,0,0,0.038461538,0.461538462,0.884615385,1,,,,,,,,,,,,,,,,,,,,,,,,,
1170,Budup 4% + AB 2%                        M,,,,,0,0,1,3,14,21,27,,27,,,,,0,0,0.037037037,0.111111111,0.518518519,0.777777778,1,0,0,0,0,0,0,0.037037037,0.111111111,0.518518519,0.777777778,1,,,,,,,,,,,,,,,,,,,,,,,,,
1171,Budup 6% + AB 2%                         L,,,,2,3,3,7,8,13,x,,,13,,,,0.153846154,0.230769231,0.230769231,0.538461538,0.615384615,1,1,1,0,0,0,0.153846154,0.230769231,0.230769231,0.538461538,0.615384615,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1172,Budup 2% + AB 2%                         L,,,,,0,0,2,7,22,29,x,,29,,,,,0,0,0.068965517,0.24137931,0.75862069,1,1,0,0,0,0,0,0,0.068965517,0.24137931,0.75862069,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1173,6% HiCane                                        L,,,,,2,9,16,22,21,x,,,22,,,,,0.090909091,0.409090909,0.727272727,1,0.954545455,1,1,0,0,0,0,0.090909091,0.409090909,0.727272727,1,0.954545455,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1174,Budup 1% + AB 2%                        E,,,,3,6,9,20,27,29,32,x,,32,,,,0.09375,0.1875,0.28125,0.625,0.84375,0.90625,1,1,0,0,0,0.09375,0.1875,0.28125,0.625,0.84375,0.90625,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
